company|weight|sector|peer|value
GKOS: Glaukos|0.0001|Health Care|STAA: Staar Surgical Co|0.6778867
GKOS: Glaukos|0.0001|Health Care|TGTX: TG Therapeutics Inc|0.54133284
GKOS: Glaukos|0.0001|Health Care|UTHR: United Therapeutics Corporation|0.74446964
GL: Torchmark Corp|0.0003|Financials|AEL: American Equity Investment Life Holding|0.5511854
GL: Torchmark Corp|0.0003|Financials|AIG: American International Group|0.60242975
GL: Torchmark Corp|0.0003|Financials|CB: Chubb|0.5339665
GL: Torchmark Corp|0.0003|Financials|CINF: Cincinnati Financial Corp|0.5741428
GL: Torchmark Corp|0.0003|Financials|CNO: CNO Financial Group Inc|0.6762071
GL: Torchmark Corp|0.0003|Financials|GL: Torchmark Corp|1.0
GL: Torchmark Corp|0.0003|Financials|L: Loews|0.57441175
GL: Torchmark Corp|0.0003|Financials|MET: MetLife|0.561889
GL: Torchmark Corp|0.0003|Financials|MKL: Markel Corp|0.5134247
GL: Torchmark Corp|0.0003|Financials|RE: Everest Re Group Ltd|0.52362406
GL: Torchmark Corp|0.0003|Financials|RNR: RenaissanceRe Holdings Ltd|0.5190945
GL: Torchmark Corp|0.0003|Financials|WRB: WR Berkley Corp|0.57004845
GLOB: Globant S.A.|0.0002|Information Technology|GLOB: Globant S.A.|0.99999994
GLOB: Globant S.A.|0.0002|Information Technology|TEAM: Atlassian|0.59847385
GLPI: Gaming and Leisure Properties Inc|0.0002|Real Estate|CHDN: Churchill Downs|0.5663839
GLPI: Gaming and Leisure Properties Inc|0.0002|Real Estate|CTRE: CareTrust REIT Inc|0.57625544
GLPI: Gaming and Leisure Properties Inc|0.0002|Real Estate|GLPI: Gaming and Leisure Properties Inc|0.9999998
GLPI: Gaming and Leisure Properties Inc|0.0002|Real Estate|IIPR: Innovative Industrial Properties, Inc.|0.59585106
GLPI: Gaming and Leisure Properties Inc|0.0002|Real Estate|MGM: MGM Resorts International|0.54435146
GLPI: Gaming and Leisure Properties Inc|0.0002|Real Estate|NNN: National Retail Properties Inc|0.6466185
GLPI: Gaming and Leisure Properties Inc|0.0002|Real Estate|O: Realty Income Corp|0.66631126
GLPI: Gaming and Leisure Properties Inc|0.0002|Real Estate|STOR: STORE Capital Corp|0.56853783
GLPI: Gaming and Leisure Properties Inc|0.0002|Real Estate|VICI: VICI Properties Inc.|0.8822396
GLPI: Gaming and Leisure Properties Inc|0.0002|Real Estate|WPC: W. P. Carey Inc.|0.6883315
GLW: Corning Inc|0.0007000000000000001|Information Technology|CTVA: Corteva Inc|0.7018614
GLW: Corning Inc|0.0007000000000000001|Information Technology|EYE: National Vision Holdings, Inc.|0.51095295
GLW: Corning Inc|0.0007000000000000001|Information Technology|GLW: Corning Inc|1.0000001
GLW: Corning Inc|0.0007000000000000001|Information Technology|INGR: Ingredion|0.62098044
GLW: Corning Inc|0.0007000000000000001|Information Technology|OI: Owens-Illinois Inc|0.6979864
GM: General Motors Co|0.001|Consumer Discretionary|AIMC: Altra Industrial Motion Corp|0.5457138
GM: General Motors Co|0.001|Consumer Discretionary|APTV: Aptiv PLC|0.50847274
GM: General Motors Co|0.001|Consumer Discretionary|CMI: Cummins Inc (Ex. Cummins Engine Inc)|0.72040266
GM: General Motors Co|0.001|Consumer Discretionary|DAN: Dana Incorporated|0.6943619
GM: General Motors Co|0.001|Consumer Discretionary|F: Ford Motor Co|0.6943992
GM: General Motors Co|0.001|Consumer Discretionary|FSS: Federal Signal|0.6577577
GM: General Motors Co|0.001|Consumer Discretionary|GM: General Motors Co|1.0
GM: General Motors Co|0.001|Consumer Discretionary|LSTR: Landstar System|0.6203574
GM: General Motors Co|0.001|Consumer Discretionary|MTOR: Meritor|0.66013336
GM: General Motors Co|0.001|Consumer Discretionary|NAV: Navistar International Corp|0.7120625
GM: General Motors Co|0.001|Consumer Discretionary|PCAR: Paccar Inc|0.73083895
GM: General Motors Co|0.001|Consumer Discretionary|VC: Visteon|0.6035417
GM: General Motors Co|0.001|Consumer Discretionary|WERN: Werner Enterprises|0.5829754
GNRC: Generac Holdings Inc|0.0003|Industrials|ATO: Atmos Energy|0.57928574
GNRC: Generac Holdings Inc|0.0003|Industrials|D: Dominion Energy, Inc.|0.5274982
GNRC: Generac Holdings Inc|0.0003|Industrials|DTE: DTE Energy Co|0.55139184
GNRC: Generac Holdings Inc|0.0003|Industrials|DUK: Duke Energy Corp|0.6363176
GNRC: Generac Holdings Inc|0.0003|Industrials|GNRC: Generac Holdings Inc|1.0
GNRC: Generac Holdings Inc|0.0003|Industrials|WEC: WEC Energy Group Inc|0.5659801
GNRC: Generac Holdings Inc|0.0003|Industrials|XEL: Xcel Energy Inc|0.5237225
GOOG: Alphabet Inc |0.013600000000000001|Communication|FB: Facebook Inc|0.62972015
GOOG: Alphabet Inc |0.013600000000000001|Communication|GOOG: Alphabet Inc |1.0
GOOG: Alphabet Inc |0.013600000000000001|Communication|GOOGL: Alphabet Inc|0.98946077
GOOG: Alphabet Inc |0.013600000000000001|Communication|TTD: The Trade Desk, Inc.|0.5313651
GOOGL: Alphabet Inc|0.0138|Communication|FB: Facebook Inc|0.6282422
GOOGL: Alphabet Inc|0.0138|Communication|GOOG: Alphabet Inc |0.98946077
GOOGL: Alphabet Inc|0.0138|Communication|GOOGL: Alphabet Inc|1.0000001
GOOGL: Alphabet Inc|0.0138|Communication|TTD: The Trade Desk, Inc.|0.5188736
GPC: Genuine Parts Co|0.0004|Consumer Discretionary|APH: Amphenol Corporation (New)|0.5604416
GPC: Genuine Parts Co|0.0004|Consumer Discretionary|CGNX: Cognex Corp|0.6068228
GPC: Genuine Parts Co|0.0004|Consumer Discretionary|DIOD: Diodes Inc|0.687555
GPC: Genuine Parts Co|0.0004|Consumer Discretionary|GPC: Genuine Parts Co|0.9999999
GPC: Genuine Parts Co|0.0004|Consumer Discretionary|ITW: Illinois Tool Works Inc|0.5255761
GPC: Genuine Parts Co|0.0004|Consumer Discretionary|MPWR: Monolithic Power Systems Inc|0.6033081
GPC: Genuine Parts Co|0.0004|Consumer Discretionary|MXIM: Maxim Integrated Products|0.5977727
GPC: Genuine Parts Co|0.0004|Consumer Discretionary|ON: ON Semiconductor Corp|0.7789019
GPC: Genuine Parts Co|0.0004|Consumer Discretionary|ROK: Rockwell Automation Inc|0.5845542
GPC: Genuine Parts Co|0.0004|Consumer Discretionary|ST: Sensata Technologies Holding N.V.|0.59328616
GPC: Genuine Parts Co|0.0004|Consumer Discretionary|TXN: Texas Instruments Inc|0.56256425
GPC: Genuine Parts Co|0.0004|Consumer Discretionary|VSH: Vishay Intertechnology|0.7790798
GPN: Global Payments|0.0016|Information Technology|FIS: Fidelity National Information Services, Inc.|0.5172151
GPN: Global Payments|0.0016|Information Technology|FISV: Fiserv Inc|0.6410262
GPN: Global Payments|0.0016|Information Technology|GPN: Global Payments|1.0
GPN: Global Payments|0.0016|Information Technology|STNE: StoneCo Ltd.|0.58369565
GPS: Gap Inc|0.0001|Consumer Discretionary|AEO: American Eagle Outfitters Inc|0.7740115
GPS: Gap Inc|0.0001|Consumer Discretionary|BBY: Best Buy Co., Inc. |0.5908315
GPS: Gap Inc|0.0001|Consumer Discretionary|BJ: BJ's Wholesale Club Holdings, Inc|0.58664125
GPS: Gap Inc|0.0001|Consumer Discretionary|BURL: Burlington Stores Inc|0.68528795
GPS: Gap Inc|0.0001|Consumer Discretionary|COST: Costco Wholesale Corporation |0.52627105
GPS: Gap Inc|0.0001|Consumer Discretionary|CPRI: Michael Kors Holdings Limited|0.54031444
GPS: Gap Inc|0.0001|Consumer Discretionary|DG: Dollar General Corporation|0.64059424
GPS: Gap Inc|0.0001|Consumer Discretionary|FIVE: Five Below Inc|0.68759316
GPS: Gap Inc|0.0001|Consumer Discretionary|GPS: Gap Inc|1.0
GPS: Gap Inc|0.0001|Consumer Discretionary|GWW: WW Grainger Inc|0.51729894
GPS: Gap Inc|0.0001|Consumer Discretionary|M: Macy's Inc|0.6253837
GPS: Gap Inc|0.0001|Consumer Discretionary|OLLI: Ollie's Bargain Outlet Holdings|0.6348267
GPS: Gap Inc|0.0001|Consumer Discretionary|ROST: Ross Stores Inc|0.5833363
GPS: Gap Inc|0.0001|Consumer Discretionary|TIF: Tiffany & Co|0.50658983
GPS: Gap Inc|0.0001|Consumer Discretionary|TJX: TJX Companies, Inc. |0.6317645
GPS: Gap Inc|0.0001|Consumer Discretionary|TSCO: Tractor Supply Co|0.6158896
GPS: Gap Inc|0.0001|Consumer Discretionary|W: Wayfair Inc|0.5384282
GPS: Gap Inc|0.0001|Consumer Discretionary|WSM: Williams-Sonoma Inc|0.77804136
GRA: W R Grace & Co (New)|0.0001|Materials|BG: Bunge Ltd|0.598133
GRA: W R Grace & Co (New)|0.0001|Materials|CBT: Cabot Corp|0.70238155
GRA: W R Grace & Co (New)|0.0001|Materials|DOW: Dow Chemical Co|0.65270334
GRA: W R Grace & Co (New)|0.0001|Materials|EMN: Eastman Chemical Co|0.79827803
GRA: W R Grace & Co (New)|0.0001|Materials|F: Ford Motor Co|0.64235324
GRA: W R Grace & Co (New)|0.0001|Materials|GRA: W R Grace & Co (New)|0.99999976
GRA: W R Grace & Co (New)|0.0001|Materials|OC: Owens Corning Inc|0.74418825
GRA: W R Grace & Co (New)|0.0001|Materials|RPM: RPM International Inc.|0.65259033
GRA: W R Grace & Co (New)|0.0001|Materials|STE: Steris Corp|0.5070061
GRA: W R Grace & Co (New)|0.0001|Materials|WHR: Whirlpool|0.7340583
GRMN: Garmin Ltd.|0.0005|Consumer Discretionary|BC: Brunswick|0.6390487
GRMN: Garmin Ltd.|0.0005|Consumer Discretionary|GD: General Dynamics Corp|0.53497255
GRMN: Garmin Ltd.|0.0005|Consumer Discretionary|GRMN: Garmin Ltd.|1.0
GRMN: Garmin Ltd.|0.0005|Consumer Discretionary|TXT: Textron Inc|0.5696084
GRUB: GrubHub Inc|0.0002|Consumer Discretionary|CBRL: Cracker Barrel Old Country Store Inc|0.74010634
GRUB: GrubHub Inc|0.0002|Consumer Discretionary|CMG: Chipotle Mexican Grill Inc|0.8335728
GRUB: GrubHub Inc|0.0002|Consumer Discretionary|DNKN: Dunkin' Brands Group Inc|0.75884706
GRUB: GrubHub Inc|0.0002|Consumer Discretionary|DPZ: Domino's Pizza Inc|0.67904085
GRUB: GrubHub Inc|0.0002|Consumer Discretionary|DRI: Darden Restaurants, Inc.|0.9403199
GRUB: GrubHub Inc|0.0002|Consumer Discretionary|FCPT: Four Corners Property Trust, Inc.|0.8182921
GRUB: GrubHub Inc|0.0002|Consumer Discretionary|GRUB: GrubHub Inc|1.0
GRUB: GrubHub Inc|0.0002|Consumer Discretionary|JACK: Jack In The Box Inc|0.87141335
GRUB: GrubHub Inc|0.0002|Consumer Discretionary|MCD: McDonald's Corp|0.920792
GRUB: GrubHub Inc|0.0002|Consumer Discretionary|YUM: Yum Brands Inc|0.7617099
GRUB: GrubHub Inc|0.0002|Consumer Discretionary|YUMC: Yum China Holdings, Inc.|0.755871
GS: Goldman Sachs Group Inc|0.002|Financials|AMP: Ameriprise Financial Inc|0.6629868
GS: Goldman Sachs Group Inc|0.002|Financials|ASB: Associated Banc-Corp|0.5357936
GS: Goldman Sachs Group Inc|0.002|Financials|BAC: Bank of America Corp|0.67358524
GS: Goldman Sachs Group Inc|0.002|Financials|C: CITIGROUP INC|0.591037
GS: Goldman Sachs Group Inc|0.002|Financials|CFG: Citizens Financial Group Inc|0.5850896
GS: Goldman Sachs Group Inc|0.002|Financials|CIT: CIT Group Inc|0.51176846
GS: Goldman Sachs Group Inc|0.002|Financials|CMA: Comerica Inc|0.535311
GS: Goldman Sachs Group Inc|0.002|Financials|DFS: Discover Financial Services|0.5468615
GS: Goldman Sachs Group Inc|0.002|Financials|ETFC: E*TRADE Financial Corporation|0.62866867
GS: Goldman Sachs Group Inc|0.002|Financials|EVR: Evercore Inc.|0.59261775
GS: Goldman Sachs Group Inc|0.002|Financials|FHN: First Horizon National Corp|0.5149979
GS: Goldman Sachs Group Inc|0.002|Financials|FITB: Fifth Third Bancorp|0.5083698
GS: Goldman Sachs Group Inc|0.002|Financials|FNB: F.N.B. Corp|0.51062304
GS: Goldman Sachs Group Inc|0.002|Financials|FRC: First Republic Bank|0.68431866
GS: Goldman Sachs Group Inc|0.002|Financials|FULT: Fulton Financial Corp|0.6794633
GS: Goldman Sachs Group Inc|0.002|Financials|GS: Goldman Sachs Group Inc|1.0000001
GS: Goldman Sachs Group Inc|0.002|Financials|HBAN: Huntington Bancshares Incorporated|0.5388901
GS: Goldman Sachs Group Inc|0.002|Financials|INDB: Independent Bank Corp (Mass)|0.5193835
GS: Goldman Sachs Group Inc|0.002|Financials|JPM: JPMorgan Chase & Co|0.7900713
GS: Goldman Sachs Group Inc|0.002|Financials|KEY: KeyCorp|0.53626984
GS: Goldman Sachs Group Inc|0.002|Financials|LPLA: LPL Financial Holdings|0.6116148
GS: Goldman Sachs Group Inc|0.002|Financials|MS: Morgan Stanley|0.78498477
GS: Goldman Sachs Group Inc|0.002|Financials|MTB: M&T Bank Corporation|0.5574665
GS: Goldman Sachs Group Inc|0.002|Financials|NTRS: Northern Trust|0.69317967
GS: Goldman Sachs Group Inc|0.002|Financials|ONB: Old National Bancorp|0.5454038
GS: Goldman Sachs Group Inc|0.002|Financials|PNC: PNC Financial Services Group Inc|0.5462203
GS: Goldman Sachs Group Inc|0.002|Financials|RF: Regions Financial Corp|0.6138002
GS: Goldman Sachs Group Inc|0.002|Financials|UMBF: UMB Financial|0.54036105
GS: Goldman Sachs Group Inc|0.002|Financials|UMPQ: Umpqua Holdings Corp|0.50127685
GS: Goldman Sachs Group Inc|0.002|Financials|WBS: Webster Financial Corp (Conn)|0.5010836
GS: Goldman Sachs Group Inc|0.002|Financials|WFC: Wells Fargo & Co|0.61534476
GS: Goldman Sachs Group Inc|0.002|Financials|WTFC: Wintrust Financial|0.5655012
GS: Goldman Sachs Group Inc|0.002|Financials|ZION: Zions Bancorporation|0.5025531
GT: Goodyear Tire & Rubber Co|0.0001|Consumer Discretionary|GT: Goodyear Tire & Rubber Co|1.0
GT: Goodyear Tire & Rubber Co|0.0001|Consumer Discretionary|MNRO: Monro Muffler Brake Inc|0.8942311
GTLS: Chart Industries Inc|0.0001|Industrials|AES: The AES Corporation|0.5490455
GTLS: Chart Industries Inc|0.0001|Industrials|APD: Air Products & Chemicals|0.5193487
GTLS: Chart Industries Inc|0.0001|Industrials|GTLS: Chart Industries Inc|0.9999998
GTLS: Chart Industries Inc|0.0001|Industrials|KMI: Kinder Morgan Inc|0.52966493
GTLS: Chart Industries Inc|0.0001|Industrials|LNG: Cheniere Energy|0.98430485
GTLS: Chart Industries Inc|0.0001|Industrials|SRE: Sempra Energy|0.8474692
GTLS: Chart Industries Inc|0.0001|Industrials|UGI: UGI Corp|0.64913106
GWRE: Guidewire Software Inc|0.0003|Information Technology|ADBE: Adobe Systems Inc.|0.5783829
GWRE: Guidewire Software Inc|0.0003|Information Technology|ADSK: Autodesk|0.9864334
GWRE: Guidewire Software Inc|0.0003|Information Technology|CSOD: Cornerstone OnDemand, Inc.|0.6744514
GWRE: Guidewire Software Inc|0.0003|Information Technology|CTXS: Citrix Systems Inc|0.86250854
GWRE: Guidewire Software Inc|0.0003|Information Technology|CVLT: Commvault Systems, Inc.|0.550468
GWRE: Guidewire Software Inc|0.0003|Information Technology|DDOG: Datadog, Inc.|0.6810126
GWRE: Guidewire Software Inc|0.0003|Information Technology|EPAY: Bottomline Technologies|0.6249831
GWRE: Guidewire Software Inc|0.0003|Information Technology|ESTC: Elastic N V|0.59366167
GWRE: Guidewire Software Inc|0.0003|Information Technology|GWRE: Guidewire Software Inc|1.0
GWRE: Guidewire Software Inc|0.0003|Information Technology|HUBS: HubSpot Inc|0.58901155
GWRE: Guidewire Software Inc|0.0003|Information Technology|MANH: Manhattan Associates|0.6573681
GWRE: Guidewire Software Inc|0.0003|Information Technology|NOW: Service Now|0.61236846
GWRE: Guidewire Software Inc|0.0003|Information Technology|NUAN: Nuance Communications Inc|0.6326659
GWRE: Guidewire Software Inc|0.0003|Information Technology|NYT: New York Times Co|0.71579117
GWRE: Guidewire Software Inc|0.0003|Information Technology|PTC: PTC Inc|0.88896114
GWRE: Guidewire Software Inc|0.0003|Information Technology|RNG: RingCentral Inc|0.5231379
GWRE: Guidewire Software Inc|0.0003|Information Technology|TDC: Teradata Corp|0.9433179
GWRE: Guidewire Software Inc|0.0003|Information Technology|TRMB: Trimble Navigation Ltd|0.68104136
GWRE: Guidewire Software Inc|0.0003|Information Technology|TYL: Tyler Technologies|0.8224491
GWRE: Guidewire Software Inc|0.0003|Information Technology|VEEV: Veeva Systems|0.6554584
GWW: WW Grainger Inc|0.0005|Industrials|AAP: Advance Auto Parts Inc|0.5197255
GWW: WW Grainger Inc|0.0005|Industrials|AKAM: Akamai Technologies Inc|0.6218948
GWW: WW Grainger Inc|0.0005|Industrials|BCC: Boise Cascade Co|0.5291362
GWW: WW Grainger Inc|0.0005|Industrials|BURL: Burlington Stores Inc|0.5603488
GWW: WW Grainger Inc|0.0005|Industrials|FND: Floor & Decor Holdings|0.5680234
GWW: WW Grainger Inc|0.0005|Industrials|GPS: Gap Inc|0.517299
GWW: WW Grainger Inc|0.0005|Industrials|GWW: WW Grainger Inc|1.0000001
GWW: WW Grainger Inc|0.0005|Industrials|SCI: Service Corporation International|0.5829032
GWW: WW Grainger Inc|0.0005|Industrials|SYY: Sysco Corp|0.500106
GWW: WW Grainger Inc|0.0005|Industrials|WSM: Williams-Sonoma Inc|0.5411399
HAL: Halliburton Co|0.0004|Energy|APA: Apache|0.7692869
HAL: Halliburton Co|0.0004|Energy|CNX: CNX Resources Corporation|0.6733424
HAL: Halliburton Co|0.0004|Energy|CXO: Concho Resources Inc|0.7250626
HAL: Halliburton Co|0.0004|Energy|EOG: EOG Resources Inc|0.73016113
HAL: Halliburton Co|0.0004|Energy|FANG: Diamondback Energy Inc|0.66069984
HAL: Halliburton Co|0.0004|Energy|HAL: Halliburton Co|1.0000001
HAL: Halliburton Co|0.0004|Energy|MUR: Murphy Oil Corp|0.7347515
HAL: Halliburton Co|0.0004|Energy|OXY: Occidental Petroleum Corp|0.7312406
HAL: Halliburton Co|0.0004|Energy|PXD: Pioneer Natural Resources|0.5788321
HAL: Halliburton Co|0.0004|Energy|SLB: Schlumberger NV|0.9240362
HAL: Halliburton Co|0.0004|Energy|WPX: WPX Energy Inc|0.6083534
HAL: Halliburton Co|0.0004|Energy|XEC: Cimarex Energy Co|0.6427587
HAS: Hasbro Inc|0.0003|Consumer Discretionary|ATVI: Activision Blizzard Inc|0.823982
HAS: Hasbro Inc|0.0003|Consumer Discretionary|CHDN: Churchill Downs|0.8679671
HAS: Hasbro Inc|0.0003|Consumer Discretionary|EA: Electronic Arts, Inc.|0.8526581
HAS: Hasbro Inc|0.0003|Consumer Discretionary|HAS: Hasbro Inc|0.99999994
HAS: Hasbro Inc|0.0003|Consumer Discretionary|LVS: LAS VEGAS SANDS CORP|0.57004285
HAS: Hasbro Inc|0.0003|Consumer Discretionary|LYV: Live Nation Entertainment Inc|0.5299758
HAS: Hasbro Inc|0.0003|Consumer Discretionary|MGM: MGM Resorts International|0.67933846
HAS: Hasbro Inc|0.0003|Consumer Discretionary|TTWO: Take-Two Interactive Software Inc|0.7525964
HAS: Hasbro Inc|0.0003|Consumer Discretionary|WWE: World Wrestling Entertainment Inc|0.63398266
HAS: Hasbro Inc|0.0003|Consumer Discretionary|WYNN: Wynn Resorts Ltd|0.5449124
HAS: Hasbro Inc|0.0003|Consumer Discretionary|ZNGA: Zynga Inc|0.80804276
HASI: Hannon Armstrong Sustainable Infrastructure Capital|0.0001|Financials|HASI: Hannon Armstrong Sustainable Infrastructure Capital|0.99999994
HASI: Hannon Armstrong Sustainable Infrastructure Capital|0.0001|Financials|M: Macy's Inc|0.5192968
HASI: Hannon Armstrong Sustainable Infrastructure Capital|0.0001|Financials|SEDG: SolarEdge Technologies Inc|0.6202796
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|ALLY: Ally Financial|0.7736711
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|ASB: Associated Banc-Corp|0.9720883
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|BAC: Bank of America Corp|0.9381411
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|BOH: Bank of Hawaii Corp|0.78225374
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|BXS: BancorpSouth Bank|0.8142108
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|C: CITIGROUP INC|0.8946467
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|CFG: Citizens Financial Group Inc|0.966757
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|CIT: CIT Group Inc|0.9451182
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|CMA: Comerica Inc|0.9746366
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|COF: Capital One Financial Corp|0.65871084
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|COLB: Columbia Banking System Inc|0.8512202
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|CVBF: CVB Financial Corp|0.89655286
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|DFS: Discover Financial Services|0.74241537
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|ETFC: E*TRADE Financial Corporation|0.8648858
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|EWBC: East West Bancorp Inc|0.9589405
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|FHB: First Hawaiian, Inc.|0.8418362
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|FHN: First Horizon National Corp|0.95080805
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|FITB: Fifth Third Bancorp|0.8100414
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|FNB: F.N.B. Corp|0.8953959
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|FRC: First Republic Bank|0.71211255
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|FULT: Fulton Financial Corp|0.8861051
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|GDOT: Green Dot Corporation |0.6376161
HBAN: Huntington Bancshares Incorporated|0.0003|Financials|GS: Goldman Sachs Group Inc|0.5388902
